Id,AlgName,Ticker,YieldPercent,MaxDrawDown,AlfaSigma,YieldPercent3,MaxDrawDown3,AlfaSigma3,YieldPercent3MB,YieldPercent1MB,DealsCount,RecovTime,RecovTime3,ProfitFactor,ProfitFactor3,Winning,Winning3,ProfitablePercent,ProfitablePercent3,AverPercentProfit,AverPercentProfit3,AverPercentLoss,AverPercentLoss3,YieldPercent1W,YieldPercent2W,YieldPercent3W,YieldPercent1M
105512,Alfa_MACD_Momentum,SNGSP,20.8268684383562,-3.58513972189626,10.3088855391252,17.1093016241095,-15.4929758049727,3.08907642943517,4.13156591999999,-2.96292544000002,59,59,847,1.96087614110879,1.18598634780955,3.82370847516214,2.65229674146499,33.8983050847458,30.8988764044944,2.4705,2.49163636363636,-0.62025641025641,-0.901463414634147,-0.451875839999996,NULL,NULL,NULL
105513,Alfa_MACD_Momentum,SNGSP,20.9919144767123,-2.78735892586741,14.9857012267025,-8.90873101150689,-33.1716658126028,-0.159897795103965,4.41868088767122,-2.94202855232879,49,58,0,2.15975143745949,0.90407506587726,4.4544873397602,2.5088083078094,32.6530612244898,26.4900662251656,2.82125,2.57475,-0.612727272727273,-0.963873873873874,-0.451875839999996,NULL,NULL,NULL
105226,Alfa_MACD_Momentum,ALRS,35.6966008160547,-8.23015579208663,12.2934452455424,32.2792520261917,-23.8091960564384,4.41804924185318,3.17855787386298,-1.52497866032879,77,78,78,1.90412635338961,1.22923345549351,2.16858834691594,2.35603078969589,46.7532467532467,34.2857142857143,2.0625,2.2072619047619,-0.949756097560976,-0.962236024844721,0,NULL,NULL,NULL
105227,Alfa_MACD_Momentum,ALRS,31.2405045110138,-4.40966068285899,13.0051676749848,53.1799566095342,-12.5641772593425,10.4086314079583,4.07301513583564,-1.85874763758903,59,70,211,2.41007760411236,1.57222226084215,2.85638827154058,2.568701158559,45.7627118644068,37.9679144385027,1.97703703703704,2.21591549295775,-0.6921875,-0.881551724137931,0,NULL,NULL,NULL
105215,Alfa_Momentum_MA,ALRS,54.6714942978084,-5.92784697508858,15.1441828990355,35.107613315014,-41.8968201487564,1.05874367019326,11.559162272548,4.19335711101374,147,53,730,1.79336086755087,1.12460923871383,1.63032806140988,1.63097779645932,52.3809523809524,40.8119658119658,1.58454545454545,1.78979057591623,-0.964428571428572,-1.09787003610108,-1.7775009271233,NULL,NULL,NULL
105216,Alfa_Momentum_MA,ALRS,55.1807895471783,-7.98963313205997,7.94366654378222,28.9013113430139,-43.7911243328497,0.96009333631238,-3.13471331950677,-0.762451393315005,139,84,567,1.8798465924094,1.10370472597535,1.74930169015874,1.69276061905208,51.7985611510791,39.4678492239468,1.63541666666667,1.87387640449438,-0.913283582089552,-1.10241758241758,2.95866458630137,NULL,NULL,NULL
105217,Alfa_Momentum_MA,ALRS,61.0349120053149,-3.99998176566495,17.0904135699666,48.2064697642192,-37.1970798412813,1.87263538476836,8.48998323024659,3.76222065682195,137,46,553,1.99014479571454,1.18033036846826,1.64518636445735,1.5570315498943,54.7445255474453,43.1192660550459,1.62226666666667,1.81186170212766,-0.972258064516129,-1.16040322580645,-1.01584900602738,NULL,NULL,NULL
105218,Alfa_Momentum_MA,ALRS,33.3296484332056,-6.03689031625743,13.7821657734181,-36.9240576440547,-75.3029866509041,-2.40266201497306,3.86510487287678,-4.65611287610956,40,64,0,1.94660956377631,0.802927697663782,2.37918946683771,1.77391002972231,45,31.1594202898551,3.72222222222222,3.67255813953488,-1.60409090909091,-2.20578947368421,-0.99032313205478,NULL,NULL,NULL
105219,Alfa_Momentum_MA,ALRS,35.0854131900822,-8.158676172944,8.91295975518794,-26.4228301622466,-63.8183135983562,-1.98842339036948,0.142791704383541,-6.91263573534247,32,65,0,2.02119352774252,0.846359522622752,2.29068599810819,1.31874623292382,46.875,39.0909090909091,4.60066666666667,3.61046511627907,-2.02764705882353,-2.84402985074627,-3.79984622202738,NULL,NULL,NULL
105220,Alfa_Momentum_MA,ALRS,27.5554902757808,-7.57861328826179,10.8059060216886,-55.4912715881094,-87.6612042700272,-2.95764411558984,3.88591284526032,-3.80956746032875,40,85,0,1.77040576901796,0.72410997259577,1.95676427101985,1.39770064477788,47.5,34.1269841269841,3.25684210526316,3.53906976744186,-1.71,-2.71807228915663,-1.05345241495889,NULL,NULL,NULL
